,id,context,question,answers
55,DO15C1665,"Telefon mobil Cubot, R15, 16GB, 3G, Green  Ecran de 6.26"" Waterdrop. Forma unica a ecranului este inspirata de o picatura de apa. Ecranul are o ratie de 19:9 si acopera 90% din fata telefonului.  Android-ul 9.0 analizeaza frecventa cu care aplicatiile ruleaza pentru a optimiza consumul de energie, facand telefonul sa ruleze mai rapid. Procesor stabil de 14nmCubot R15 este echipat cu procesorul quad-core MT6580, 2 GB memorie RAM si 16 GB memorie interna, pentru a rula mai stabil. ",Ce procesor are telefonul Cubot?,"{'text': ['quad-core MT6580', 'MT6580'], 'answer_start': [397, 407]}"
56,ZF52O3132,"Realme 6s este echipat cu camera primara de 48MP. Rezolutia maxima este 8000x6000, astfel incat sa nu ratati nici macar un singur detaliu din imagine. Campul vizual este de 4 ori mai larg decat cel obisnuit. Indiferent daca doriti sa fotografiati peisaje magnifice, cladiri sau un grup de prieteni la petrecere, puteti pastra memoria cu o singura fotografie. Camera detine un senzor de lumina extrem de sensibil, un procesor de imagine avansat integrat si algoritmi optimizati, precum reducerea zgomotului cu mai multe cadre.",Ce fel de algoritmi are camera telefonului?,"{'text': [' reducerea zgomotului cu mai multe cadre', 'reducerea zgomotului'], 'answer_start': [484, 485]}"
57,PU45V7672,"Allview Soul X5 Pro, Dual SIM, 32GB, 4G, Black  Soul X5 Pro te proiecteaza intr-o lume in care poti sa fii exact asa cum iti doresti si te intelege.Datorita raportului vizual 19:9 si a ecranului mai inalt, afisajul vizual este incontestabil mai imbogatit, astfel, Soul X5 Pro ridica la superlativ experienta ta de vizualizare prin care vei depasi orice bariera. Mai mult, o lume plina de culori ti se va asterne in fata prin display-ul de 6.2 inch cu o rezolutie Full HD+.Privirea iti va fi captivata de design-ul desarvarsit cu curburi delicate.",Unde te proiecteaza telefonul?,"{'text': [' intr-o lume in care poti sa fii exact asa cum iti doresti ', 'in care poti sa fii exact asa cum iti doresti'], 'answer_start': [74, 87]}"
58,HW27U8228,"Telefon mobil Allview Soul X7 Style, Dual SIM, 64GB, 4G, Turcoaz  ` Design atragator, culoare uimitoare Liniile clasice, contururile rotunjite si culoarea moderna cu reflexii glossy verzi-albastrui, ii ofera un sentiment unic si ii surprind simturile prin senzatia placuta data de fiecare atingere. Largeste-ti orizontul. Bucura-te de o perspectiva clara. Afisajul mare de 6,217” cu Waterdrop te apropie de ceea ce conteaza cel mai mult si iti ofera imagini bine definite si culori naturale, indiferent de unghiul de vizualizare.",Cine ofera un sentiment unic?,"{'text': ['Liniile clasice, contururile rotunjite si culoarea moderna cu reflexii glossy verzi-albastrui', 'Allview Soul X7 Style'], 'answer_start': [104, 14]}"
59,YG33E1169,"Telefon mobil Huawei P30 Lite, Dual SIM, 64GB, 4GB RAM, 4G, Black. Bucura-te de o mai mare flexibilitate, cu spatiu pentru continutul sau fisierele pe care le folosesti zi de zi, cum ar fi muzica, fotografii, filmulete si aplicatii.  O Baterie Puternica. Nu lasa nicio baterie sa te tina din drum. Cu functia de Incarcare Rapida la 9V2A a HUAWEI, bateria5 puternica de 3.340 mAh se incarca mai rapid si rezista pentru mai mult timp – fara a interfera cu ritmul rapid al vietii tale. Uita-te la video-uri, joaca-te si navigheaza pe internet toata ziua",De ce te bucuri Huawei P30 Lite,"{'text': ['de o mai mare flexibilitate, cu spatiu pentru continutul sau fisierele pe care le folosesti zi de zi', 'Bucura-te de o mai mare flexibilitate'], 'answer_start': [77, 67]}"
60,OV58D8537,"Telefon mobil Cubot, J5, 16GB, 3G, Black  Ecran de 5.5 inch cu ratia de 18:9. Ecranul ocupa aproximativ 83% din telefon, lucru ce face ca vizionarea de videoclipuri sau navigarea pe internet sa fie mai placuta.  Android 9.0Telefonul este echipat cu ultima versiune de Android 9.0, pentru a-ti oferi un telefon care se misca mai precis si fara inatarziere. Datorita dimensiunii de 5.5"", ecranul curbat 2.5D si a marginilor rotunjite, telefonul este perfect pentru operarea cu o singura mana.","Ce ecran are Cubot, J5","{'text': ['de 5.5 inch cu ratia de 18:9', 'Ecran de 5.5 inch cu ratia de 18:9'], 'answer_start': [48, 42]}"
61,NG22X7767,"Telefon mobil Samsung Galaxy S10 LITE, Dual SIM, 128GB, 8GB RAM, 4G, White. Apropie-te la o distanta de pana la 4cm, pentru a descoperi cele mai fine detalii cu obiectivul macro si treci la obiectivul foto frontal, pentru a realiza selfie-uri bune de partajat, cu ajutorul camerei foto de 32MP.  Pixeli vibranti in fiecare filmare, zi sau noapteIn lumnina soarelui sau a lunii, toate fotografiile realizate folosind camera principala de inalta rezolutie, de 48MP, a S10 Lite, prind viata printr-o claritate stralucitoare a fiecarui pixel. ",Cati MP are camera principala de inalta rezolutie,"{'text': ['de 48MP', '48MP'], 'answer_start': [455, 458]}"
62,LI33P3434,"Telefon mobil Huawei P Smart (2019), Dual SIM, 64GB, 4G, Midnight Black. Mai mult spatiu pentru pastrarea continutului. Afisaj Dewprop de 6.21"". Culori uimitoare si imagini foarte clare, o calitate a imaginii superioara din toate punctele de vedere. Camera foto AI duala de 13 + 2 MP. Prezinta detalii intense si ofera un efect bokeh natural.  Culori multiple. Un tribut dedicat culorilor bogate din natura, fiind disponibile trei culori vibrante - negru/albastru aurora/albastru safir. ",Ce afisaj are Huawei P Smart (2019),"{'text': ['Afisaj Dewprop de 6.21""', 'Dewprop de 6.21""'], 'answer_start': [120, 127]}"
63,MB99I1454,"Telefon mobil Samsung Galaxy Note 10 Plus, 256GB, 12GB RAM, 5G, Aura Glow. Descopera urmatorul nivel de performanta. Galaxy Note10+ ofera o noua experienta mobila: calculator, consola de jocuri, studio de film si pen inteligent, intr-un singur dispozitiv. Otelul inoxidabil si sticla ultra-slefuita se imbina perfect intr-un design impresionant de subtire. Latime: 7.9 mm Infinity-O Display cinematografic. Cu un obiectiv frontal mic, display-ul Dynamic AMOLED este excelent in toate conditiile.",Ce memorie interna are Samsung Galaxy Note 10 Plus,"{'text': ['256GB', 'Samsung Galaxy Note 10 Plus, 256GB'], 'answer_start': [43, 14]}"
64,LE52L8735,Înghețarea la temperaturi cuprinse între -6 °C și -18 °C face ca alimentele să fie păstrate până la 3 luni,Care este temperatura optima de pastrare a alimentelor pentru cateva zile in frigider?,"{'text': [' între -6 °C și -18 °C', '-6 °C și -18 °C'], 'answer_start': [34, 41]}"
65,EH83V2197,"Înghețarea alimentelor la temperaturi între -18 °C și -35 °C, poate duce la conservarea acestora până la un an.",Care este temperatura optima pentru pastrarea alimentelor congelate timp de 1 luna?,"{'text': ['între -18 °C și -35', '-18 °C și -35 °C'], 'answer_start': [38, 44]}"
66,JY22T3130,"Burlanul este un tub cu pereți subțiri, confecționat din tinichea (foaie de metal), fontă, beton sau material plastic.[1]
Tot din burlane se confecționează legătura dintresobeșicoșurile de fumla care acestea se racordează. În mediul industrial din burlane se confecționează conducte cu diferite utilizări.[",Cum poate fi denumit un tub cu pereti subtiri ca parte omponenta a unei hote?,"{'text': ['Burlanul', 'Burlanul este un tub cu pereți subțiri'], 'answer_start': [0, 0]}"
67,TR42M2759,"Gazul natural este un amestec puternic inflamabil, de regulă insipid și inodor (din care cauză pentru odorizare se adaugă gazuluimercaptancu scopul de a ușura detectarea scurgerilor) cu o temperatură de aprindere de circa 600°C. Este ungazmai ușor ca aerul;",Ce temperatura este necesara penru aprinderea gazului?,"{'text': ['circa 600°C', '600°C'], 'answer_start': [216, 222]}"
68,JV62G4787,"Uscarea gazului reprezintă procesul de înlăturare a vaporilor de apă, care face parte din metodele de pregătire a gazului înainte de utilizare. Îndepărtarea apei din gaz este importantă, deoarece prin uscarea gazului se înlătură posibilitatea formării cristalohidraților. Aceștia sunt impurități solide care blochează conductele și dăunează armăturilor. Gradul de uscare al gazului se stabilește astfel încât cristalohidrații să se formeze doar sub -8°C .",Ce presupune mai exact procedeul de uscarea a gazului inainte de a fi utilizat?,"{'text': ['procesul de înlăturare a vaporilor de apă', 'Uscarea gazului reprezintă procesul de înlăturare a vaporilor de apă'], 'answer_start': [27, 0]}"
69,XT45D7720,"Inoxul nu este rezistent numai la umiditate și cei mai mulți acizi, ci se caracterizează și prin duritate, rezistență mare la căldură și frig și proprietățile igienice. Pe suprafață netedă și fără pori murdăria și grăsimile pot fi spălate foarte ușor. Zgârieturile și crăpăturile pe capace își pierd după scurt timp contururile dure și se adaptează suprafeței.",pe ce suprafete din otel inoxidabil murdaria se curata foarte usor?,"{'text': ['netedă și fără pori', 'suprafață netedă și fără pori'], 'answer_start': [182, 172]}"
70,TR19D3660,"Androideste cel mai popular sistem de operare mobil. Acest sistem de operare a fost sub licențăApache, iar din 21 octombrie 2008,Googlea deschis întregulcod sursăfiind disponibil caOpen Source. iOS este bazat pe Unix, disponibil pe produse Apple: Iphone, iPad, iPod și Apple TV",Care este cel mai popular sistem de operare mobil?,"{'text': ['Android', 'Androideste cel mai popular sistem de operare mobil'], 'answer_start': [0, 0]}"
71,FE40T4268,"Un manometru care măsoară presiuni sub presiunea atmosferică se numește de obicei manometru de vid. Presiunea atmosferică într-un punct descrește cu altitudinea. Există variații ale presiunii atmosferice de la o zi la alta, deoarece atmosfera nu este statică. Coloana de mercur din barometru va avea o înălțime de aproximativ 76cm de mercur la 0 grade Celsius, în câmp gravitațional normal (standard), g=9,80665m/s², se numește „o atmosferă” (1 atm).",Ce dimensiune are coloana de mercur din barometru la 0 grade Celsius?,"{'text': ['aproximativ 76cm', '76cm'], 'answer_start': [314, 326]}"
72,EO32A4925,"Cărțile electronice sunt cărți virtuale. Multe din aparatelee-readerse pot folosi la afișarea nu numai a cărților electronice, dar și pentru gazete, ziare, reviste, chiar pagini web ș.a.m.d., în general pentru toate materialele scrise.În ultimii ani și tehnologia acumulatorilor a progresat mult, astfel încât funcționarea este asigurată pentru ore în șir cu o singură încărcare.",Ce tip de carti sunt cartile electronice?,"{'text': ['cărți virtuale', 'Cărțile electronice'], 'answer_start': [25, 0]}"
73,JB93N8687,"Dispozitivele de înregistrare magneto-optice scriu și citesc datele optic. La scriere, mediul magnetic este încălzit local de un laser, care induce o creștere rapidă a câmpului coercitiv. Apoi, un câmp magnetic de amplitudine mică poate fi folosit pentru a schimba magnetizarea. Procesul de citire se bazează peefectul Kerr magneto-optic.",Care este rolul dispozitivelor de inregistrare magneto-optice?,"{'text': ['scriu și citesc datele optic.', 'Dispozitivele de înregistrare magneto-optice scriu și citesc datele optic'], 'answer_start': [45, 0]}"
74,HN60X9115,"Cel mai folosit material conductor estecuprul, datoritărezistivitățiireduse și proprietăților mecanice. Un alt material folosit estealuminiul, care este mai ieftin, însă are proprietăți mecanice mai proaste decât cuprul (supus unei presiuni de contact se deformează în timp) și are ~63% din conductivitatea electrică a cuprului.Cuprul are cea mai mică rezistivitate electrică după argint",care este cel mai utilizat material conductor?,"{'text': ['cuprul', 'Cuprul'], 'answer_start': [39, 328]}"
75,RZ37T1518,"Anionuleste unionmonoatomic(de exempluCl-,Br-,I-, etc) sau poliatomic (SO42-) ce poartă una sau mai multe sarcini electrice negative. Există mai multe tipuri de anioni, printre care cei mono, bi și polivalenți.Sub acțiunea curentului electric, anionii se orientează spre polul pozitiv (anod), de unde provine și denumirea lor.
",Ce tipuri de anioni pot exista?,"{'text': ['mono, bi și polivalenți.', 'Există mai multe tipuri de anioni, printre care cei mono, bi și polivalenți'], 'answer_start': [186, 134]}"
76,ZM28O2277,"Instrumentele de percuție pot fi activate cu mâna sau cu baghete (bețe).
Spre deosebire de instrumentele cu coarde sau de suflat, pentru care oscilația (coardei sau a coloanei de aer, respectiv) este uni-dimensională, în cazul instrumentelor de percuție vibrația este a unei suprafețe (membrane) sau a unui volum (în cazul instrumentelor idiofone). Din acest motiv, pentru instrumentele cu un ton definit, frecvențele armonicelor produse pentru fiecare sunet nu sunt multipli ai frecvenței fundamentale.",Cum se activeaza instrumentele cu percutie?,"{'text': ['cu mâna sau cu baghete (bețe).', 'Instrumentele de percuție pot fi activate cu mâna sau cu baghete'], 'answer_start': [42, 0]}"
77,RO59F7312,"Unciocan rotopercutor, sau simplurotopercutor, este o mașină-unealtă cuburghiucare acționează și printr-o succesiune repetată de lovituri.Ciocanul rotopercutor are trei moduri de lucru: ciocan perforator, găurire prin sfredelire și combinația dintre cele două: ciocan perforator + sfredelire. Atunci când rotopercutorul e folosit în modul de ciocan perforator pur, el funcționează asemenea unui pichamăr.",Ce moduri de lucru are ciocanul toropercutor?,"{'text': ['ciocan perforator, găurire prin sfredelire și combinația dintre cele două: ciocan perforator + sfredelire.', 'Ciocanul rotopercutor are trei moduri de lucru: ciocan perforator, găurire prin sfredelire și combinația dintre cele două'], 'answer_start': [186, 138]}"
78,HW34H1770,"Rigla de calcul este alcătuită dintr-o riglă fixă pe care se marchează două scări logaritmice, dintr-o riglă mobilă (rigletă) care culisează într-un șanț al riglei fixe, având și acesta două scări logaritmice și dintr-un cursor cu 1 - 3 fire reticulare care ușurează aprecierea fracțiunilor de diviziuni. Principiul de funcționare se bazează pe folosirea segmentelor proporționale cu logaritmii numerelor de la 1 la 10, sau cu logaritmii unor funcții transcendente, care fiind marcați pe scări paralele, permit înlocuirea anumitor operații prin adunare sau scădere de segmente.",Din ce este alcatuita o rigla de calcul?,"{'text': ['dintr-o riglă fixă pe care se marchează două scări logaritmice, dintr-o riglă mobilă (rigletă) care culisează într-un șanț al riglei fixe,', 'Rigla de calcul este alcătuită dintr-o riglă fixă pe care se marchează două scări logaritmice'], 'answer_start': [31, 0]}"
79,AT23W6893,"Scara de duritate Mohspermite evaluareaduritățiirelative a unor materiale, cu precădere anemetalelor. Ea se bazează pe capacitatea unui material de a fi zgâriat sau de a zgâria alt material. De exemplu, duritatea unei unghii umane este de 2,5. Aurul și argintul în stare pură au duritatea între 2,5 și 3. Monedele de cupru au duritatea 3, lamele de cuțit - 5,5, sticla 6-7 etc",Ce duritate au aurul si argintul in stare pura?,"{'text': ['între 2,5 și 3', 'Aurul și argintul în stare pură au duritatea între 2,5 și 3'], 'answer_start': [289, 244]}"
80,UK99F5474,"Prelucrarea prin rectificare are loc în mai multe treceri ale discului abraziv, iar la fiecare trecere, acesta detașează un strat subțire de material (0,001...0,05 mm) pe care îl transformă în așchii microscopice (microașchii). Cu cât granulația sculei abrazive este mai fină, cu atât dimensiunile așchiilor și deci înălțimile rugozității suprafeței sunt mai reduse, obținându-se suprafețe cu parametrul derugozitateRa= 0,2...0,8 μm.",Cum se desfasoare prelucrarea prin rectificare?,"{'text': ['Prelucrarea prin rectificare are loc în mai multe treceri ale discului abraziv, iar la fiecare trecere, acesta detașează un strat subțire de material (0,001...0,05 mm) pe care îl transformă în așchii microscopice (microașchii).', 'Prelucrarea prin rectificare are loc în mai multe treceri ale discului abraziv, iar la fiecare trecere, acesta detașează un strat subțire de material'], 'answer_start': [0, 0]}"
